fold,epoch,lr_head,train_loss,train_acc,val_loss,val_acc,val_f1,val_auc,val_sens,val_spec,val_prec,val_npv,val_mcc,val_kappa,epoch_time_s
5,2,9.961e-05,0.089969,0.966827,0.049655,0.98315,0.983373,0.999122,0.996561,0.969739,0.970529,0.996466,0.966648,0.9663,58.93
5,3,9.911e-05,0.07737,0.970437,0.044872,0.984869,0.985034,0.999185,0.995873,0.973865,0.974428,0.995781,0.969974,0.969739,58.54
5,4,9.843e-05,0.073526,0.973702,0.05447,0.978336,0.978476,0.998263,0.984869,0.971802,0.972166,0.984669,0.956753,0.956671,58.73
5,5,9.755e-05,0.069942,0.973187,0.052573,0.981774,0.981967,0.998932,0.992435,0.971114,0.971717,0.99227,0.963768,0.963549,58.97
5,6,9.649e-05,0.067722,0.975507,0.052863,0.980055,0.980299,0.998991,0.992435,0.967675,0.968456,0.992243,0.960404,0.96011,58.44
5,7,9.524e-05,0.058849,0.979374,0.063423,0.980055,0.980419,0.999091,0.998624,0.961486,0.962865,0.998571,0.960773,0.96011,58.97
5,8,9.382e-05,0.055735,0.979632,0.034717,0.985901,0.985954,0.999323,0.989684,0.982118,0.982253,0.989605,0.97183,0.971802,58.43
5,9,9.222e-05,0.057641,0.979976,0.03644,0.986245,0.986339,0.999194,0.993122,0.979367,0.979647,0.993026,0.972582,0.97249,58.49
5,10,9.045e-05,0.052425,0.981695,0.063265,0.979367,0.979743,0.999173,0.997937,0.960798,0.962202,0.997857,0.959396,0.958735,58.94
5,11,8.853e-05,0.044641,0.98539,0.027017,0.991403,0.991435,0.999494,0.995186,0.98762,0.987713,0.995149,0.982834,0.982806,58.8
5,12,8.645e-05,0.047756,0.982812,0.05054,0.983838,0.984052,0.999325,0.997249,0.970426,0.971199,0.997173,0.968024,0.967675,58.59
5,13,8.423e-05,0.042636,0.98496,0.06948,0.975585,0.97615,0.999391,0.999312,0.951857,0.954038,0.999278,0.952242,0.951169,58.55
5,14,8.187e-05,0.037339,0.986336,0.029042,0.990715,0.99075,0.999441,0.994498,0.986933,0.987031,0.994456,0.981459,0.981431,58.46
5,15,7.939e-05,0.02973,0.989429,0.025545,0.992091,0.992126,0.999605,0.996561,0.98762,0.98773,0.99653,0.984221,0.984182,58.51
5,16,7.679e-05,0.034174,0.985906,0.054258,0.980743,0.981094,0.999544,0.999312,0.962173,0.963528,0.999286,0.962149,0.961486,58.85
