fold,epoch,lr_head,train_loss,train_acc,val_loss,val_acc,val_f1,val_auc,val_sens,val_spec,val_prec,val_npv,val_mcc,val_kappa,epoch_time_s
4,5,9.755e-05,0.238157,0.903997,0.19542,0.924373,0.924863,0.97732,0.930584,0.918157,0.919212,0.929666,0.84881,0.848745,77.5
4,6,9.649e-05,0.21733,0.912162,0.196889,0.918872,0.920752,0.979848,0.942268,0.895461,0.900197,0.939394,0.838659,0.837742,77.67
4,7,9.524e-05,0.200128,0.920842,0.156826,0.935029,0.935207,0.984866,0.937457,0.9326,0.932969,0.937111,0.870068,0.870058,77.71
4,8,9.382e-05,0.195965,0.922819,0.155321,0.940529,0.941176,0.98562,0.951203,0.929849,0.931359,0.950105,0.881258,0.881058,78.1
4,9,9.222e-05,0.171041,0.929867,0.139096,0.946717,0.947225,0.988471,0.956014,0.937414,0.938596,0.955151,0.893587,0.893433,78.55
4,10,9.045e-05,0.165155,0.934594,0.171073,0.931248,0.933333,0.985525,0.962199,0.900275,0.906149,0.959677,0.864149,0.862493,75.82
4,11,8.853e-05,0.147536,0.942931,0.169329,0.93056,0.932487,0.985815,0.958763,0.902338,0.907612,0.956268,0.86249,0.861118,75.63
4,12,8.645e-05,0.141841,0.94465,0.137968,0.945342,0.946555,0.99009,0.967698,0.922971,0.926316,0.966163,0.891573,0.890682,76.51
4,13,8.423e-05,0.136925,0.945595,0.118883,0.954967,0.955275,0.991722,0.961512,0.948418,0.949118,0.960976,0.910012,0.909934,76.61
4,14,8.187e-05,0.123123,0.953588,0.136168,0.94878,0.950515,0.992695,0.983505,0.91403,0.919666,0.982262,0.899729,0.897557,75.32
4,15,7.939e-05,0.118774,0.955135,0.101479,0.962874,0.96334,0.99419,0.975258,0.950481,0.95171,0.974612,0.926031,0.925747,76.0
4,16,7.679e-05,0.11632,0.954448,0.122369,0.955655,0.956639,0.992584,0.978007,0.933287,0.936184,0.976962,0.91222,0.911308,75.93
4,17,7.409e-05,0.105223,0.959003,0.111121,0.953592,0.954561,0.994044,0.97457,0.9326,0.935356,0.973439,0.907982,0.907183,75.76
4,18,7.129e-05,0.095948,0.962871,0.090972,0.966311,0.966667,0.995083,0.976632,0.955983,0.956902,0.976124,0.932821,0.932622,75.79
4,19,6.841e-05,0.096292,0.963644,0.123303,0.95428,0.955681,0.994316,0.985567,0.922971,0.927555,0.984593,0.910341,0.908558,76.19
4,20,6.545e-05,0.089938,0.965707,0.108275,0.957717,0.958432,0.994156,0.97457,0.940853,0.942819,0.973665,0.915954,0.915434,76.04
4,21,6.243e-05,0.086311,0.967082,0.106741,0.958749,0.959893,0.995735,0.986942,0.930536,0.934288,0.986152,0.918957,0.917496,76.34
4,22,5.937e-05,0.083428,0.969403,0.10265,0.96528,0.965982,0.995509,0.985567,0.944979,0.94716,0.984946,0.931326,0.930559,76.25
4,23,5.627e-05,0.080301,0.969832,0.07952,0.969749,0.970088,0.996656,0.980756,0.958735,0.95965,0.980309,0.939725,0.939498,76.66
4,24,5.314e-05,0.073516,0.973184,0.094709,0.962186,0.963235,0.997019,0.990378,0.933975,0.937541,0.989796,0.925844,0.924371,77.86
4,25,5e-05,0.06776,0.974645,0.082944,0.969405,0.969902,0.996426,0.985567,0.953232,0.954727,0.985075,0.9393,0.93881,77.01
4,26,4.686e-05,0.069755,0.975419,0.099302,0.964936,0.965795,0.996614,0.989691,0.940165,0.943026,0.989146,0.931013,0.929872,76.92
4,27,4.373e-05,0.063997,0.978169,0.082297,0.969405,0.969922,0.996804,0.986254,0.952545,0.954122,0.985765,0.939343,0.93881,77.24
4,28,4.063e-05,0.06308,0.976536,0.086104,0.967686,0.968307,0.996883,0.986942,0.948418,0.950364,0.986409,0.936066,0.935372,77.4
4,29,3.757e-05,0.051217,0.981263,0.078083,0.97078,0.971255,0.997414,0.986942,0.954608,0.956059,0.986496,0.942052,0.94156,76.96
4,30,3.455e-05,0.054019,0.981779,0.07855,0.972843,0.97332,0.997542,0.990378,0.955296,0.956839,0.990021,0.946267,0.945685,77.63
4,31,3.159e-05,0.054239,0.981779,0.07987,0.974218,0.974602,0.997407,0.989003,0.959422,0.960614,0.988661,0.94885,0.948435,77.87
4,32,2.871e-05,0.047716,0.98324,0.069118,0.976624,0.976996,0.997873,0.99244,0.960798,0.962025,0.992187,0.953725,0.953248,78.17
4,33,2.591e-05,0.04449,0.985475,0.092447,0.969405,0.969983,0.996915,0.988316,0.950481,0.952318,0.987848,0.939482,0.93881,77.84
4,34,2.321e-05,0.04523,0.982553,0.070841,0.975937,0.976239,0.997651,0.988316,0.963549,0.964453,0.988011,0.952165,0.951873,78.17
4,35,2.061e-05,0.039203,0.985561,0.068241,0.976968,0.97725,0.997599,0.989003,0.964924,0.965772,0.988724,0.954212,0.953936,77.55
4,36,1.813e-05,0.043574,0.984873,0.062225,0.979374,0.979647,0.997905,0.99244,0.9663,0.96718,0.992232,0.959076,0.958748,77.97
4,37,1.577e-05,0.039878,0.986248,0.064957,0.976281,0.97665,0.998234,0.991753,0.960798,0.962,0.991483,0.953017,0.952561,77.46
4,38,1.355e-05,0.040716,0.985475,0.069564,0.974905,0.975313,0.998177,0.991065,0.958735,0.960053,0.99076,0.950307,0.94981,77.54
4,39,1.147e-05,0.041404,0.986076,0.076155,0.97353,0.973978,0.99782,0.990378,0.956671,0.958112,0.990036,0.947598,0.94706,77.83
4,40,9.55e-06,0.038444,0.987194,0.064886,0.976624,0.976934,0.997991,0.989691,0.963549,0.964501,0.989407,0.953574,0.953248,78.02
4,41,7.78e-06,0.036768,0.985733,0.06339,0.975937,0.976287,0.99822,0.990378,0.961486,0.962592,0.990085,0.95227,0.951873,78.09
4,42,6.18e-06,0.036566,0.986764,0.065813,0.976624,0.97698,0.998095,0.991753,0.961486,0.962642,0.991489,0.953685,0.953248,77.77
4,43,4.76e-06,0.032563,0.988999,0.064268,0.976624,0.976949,0.998051,0.990378,0.962861,0.96388,0.990099,0.953609,0.953248,77.71
