fold,epoch,lr_head,train_loss,train_acc,val_loss,val_acc,val_f1,val_auc,val_sens,val_spec,val_prec,val_npv,val_mcc,val_kappa,epoch_time_s
3,49,1e-07,0.022931,0.991577,0.04941,0.982812,0.983039,0.999422,0.995876,0.969739,0.970529,0.995763,0.965953,0.965624,81.87
3,50,0.0,0.017912,0.993812,0.041297,0.983843,0.984019,0.999453,0.994502,0.973177,0.973755,0.994378,0.967906,0.967686,81.79
4,1,9.99e-05,0.45205,0.794413,0.402659,0.822276,0.798754,0.902176,0.705155,0.939477,0.921005,0.761003,0.663057,0.64458,81.61
4,2,9.961e-05,0.359175,0.842888,0.317591,0.863871,0.854945,0.934124,0.802062,0.925722,0.915294,0.823745,0.73339,0.727753,81.81
4,3,9.911e-05,0.307986,0.872196,0.312743,0.872809,0.868608,0.937322,0.84055,0.905089,0.898604,0.850129,0.747185,0.745623,81.97
4,4,9.843e-05,0.266186,0.888784,0.239308,0.904091,0.899964,0.964503,0.862543,0.945667,0.94078,0.873016,0.810998,0.808187,81.94
4,5,9.755e-05,0.241425,0.90202,0.332581,0.867652,0.879875,0.968466,0.969072,0.766162,0.805714,0.961173,0.750894,0.735286,81.86
4,6,9.649e-05,0.217946,0.913107,0.207866,0.916466,0.915537,0.97278,0.905155,0.927785,0.92616,0.907196,0.833148,0.832934,81.89
4,7,9.524e-05,0.199661,0.918694,0.173499,0.929185,0.928073,0.980273,0.913402,0.944979,0.943222,0.916,0.858802,0.858372,82.04
4,8,9.382e-05,0.186572,0.922561,0.200066,0.920248,0.923128,0.981846,0.957388,0.883081,0.891235,0.953938,0.842818,0.840491,82.04
4,9,9.222e-05,0.173431,0.929523,0.179137,0.921623,0.924603,0.985311,0.960825,0.882393,0.891013,0.957463,0.845843,0.843241,81.92
4,10,9.045e-05,0.167754,0.933648,0.162259,0.937779,0.939887,0.989634,0.972509,0.903026,0.909383,0.970436,0.877674,0.875556,81.94
4,11,8.853e-05,0.146635,0.942329,0.157728,0.939154,0.937873,0.984552,0.918213,0.96011,0.958393,0.921452,0.879084,0.87831,81.85
4,12,8.645e-05,0.140227,0.94422,0.119025,0.95428,0.953739,0.990858,0.942268,0.9663,0.965493,0.943586,0.908824,0.90856,81.96
4,13,8.423e-05,0.134139,0.948603,0.160611,0.941561,0.943597,0.989537,0.97732,0.905777,0.912123,0.975556,0.885385,0.883118,81.88
4,14,8.187e-05,0.116105,0.956339,0.148679,0.949467,0.951016,0.991756,0.980756,0.918157,0.923027,0.979457,0.900697,0.898932,82.14
4,15,7.939e-05,0.114651,0.957112,0.119776,0.954624,0.953749,0.990867,0.935395,0.973865,0.972838,0.937748,0.909923,0.909248,82.0
4,16,7.679e-05,0.109126,0.957972,0.101699,0.965968,0.965637,0.993205,0.956014,0.975928,0.975456,0.956844,0.932121,0.931936,82.13
4,17,7.409e-05,0.107514,0.959862,0.106593,0.960124,0.96041,0.993004,0.96701,0.953232,0.953898,0.966527,0.920334,0.920247,81.94
4,18,7.129e-05,0.096542,0.963386,0.09603,0.966311,0.966644,0.993801,0.975945,0.956671,0.957519,0.975456,0.932795,0.932622,82.13
4,19,6.841e-05,0.08439,0.96777,0.097953,0.97078,0.970639,0.992939,0.965636,0.975928,0.975694,0.965963,0.941611,0.941561,82.04
4,20,6.545e-05,0.080901,0.969746,0.265394,0.909247,0.91587,0.989015,0.987629,0.830812,0.853832,0.985318,0.828731,0.818485,82.03
4,21,6.243e-05,0.081046,0.969746,0.143901,0.947748,0.949401,0.991583,0.980069,0.915406,0.920594,0.978676,0.89737,0.895494,82.13
4,22,5.937e-05,0.081907,0.967942,0.086913,0.972843,0.973102,0.994741,0.982131,0.963549,0.964238,0.98178,0.945848,0.945685,82.33
4,23,5.627e-05,0.072211,0.973528,0.08634,0.970437,0.970365,0.994381,0.967698,0.973177,0.973048,0.967852,0.940887,0.940873,82.18
4,24,5.314e-05,0.069707,0.9737,0.098661,0.967343,0.967873,0.994667,0.983505,0.951169,0.95273,0.982942,0.935173,0.934685,82.51
4,25,5e-05,0.059954,0.97688,0.187317,0.941217,0.944099,0.994121,0.99244,0.889959,0.900249,0.991571,0.887097,0.88243,82.52
4,26,4.686e-05,0.055961,0.979888,0.210693,0.938467,0.941713,0.993303,0.993814,0.883081,0.894802,0.993039,0.882352,0.876929,82.2
4,27,4.373e-05,0.056082,0.978685,0.098714,0.971468,0.971912,0.994933,0.986942,0.955983,0.957333,0.986515,0.943387,0.942935,82.23
4,28,4.063e-05,0.056942,0.978513,0.081957,0.974562,0.974605,0.994868,0.975945,0.973177,0.973269,0.975862,0.949127,0.949123,82.31
4,29,3.757e-05,0.049807,0.982209,0.090042,0.971812,0.972335,0.995746,0.990378,0.953232,0.954937,0.99,0.944274,0.943623,82.48
4,30,3.455e-05,0.046124,0.982725,0.082982,0.974218,0.974481,0.995917,0.984192,0.964237,0.96496,0.98386,0.948624,0.948436,82.34
4,31,3.159e-05,0.044177,0.983584,0.086578,0.972155,0.972514,0.995966,0.98488,0.959422,0.960456,0.984474,0.944616,0.94431,82.04
4,32,2.871e-05,0.038587,0.986592,0.114608,0.964249,0.965171,0.996553,0.990378,0.938102,0.941215,0.98984,0.929767,0.928496,82.21
4,33,2.591e-05,0.040324,0.985647,0.190072,0.948436,0.950755,0.995284,0.995189,0.901651,0.910119,0.994689,0.900815,0.896868,82.4
4,34,2.321e-05,0.03927,0.986506,0.126163,0.962874,0.963807,0.995919,0.988316,0.937414,0.940484,0.987681,0.926947,0.925746,82.39
4,35,2.061e-05,0.034905,0.987795,0.106377,0.969749,0.97035,0.996095,0.989691,0.949794,0.951751,0.989255,0.940245,0.939497,82.2
4,36,1.813e-05,0.032119,0.988655,0.113992,0.965968,0.966745,0.996045,0.989003,0.942916,0.945466,0.988464,0.932925,0.931934,82.2
4,37,1.577e-05,0.035745,0.986678,0.081405,0.978343,0.97855,0.996294,0.987629,0.969051,0.969636,0.987386,0.956851,0.956686,82.27
4,38,1.355e-05,0.028781,0.990546,0.089607,0.974218,0.974568,0.996274,0.987629,0.960798,0.961847,0.987279,0.948777,0.948435,82.24
4,39,1.147e-05,0.027033,0.990288,0.09874,0.971124,0.971641,0.996745,0.989003,0.953232,0.954877,0.988588,0.94285,0.942247,82.02
